0.000000000000000000e+00 4.312949770313340841e-02
9.411764705882352811e-01 5.356384685919329813e-02
1.568627450980392135e+00 5.198326446710635484e-02
2.196078431372549211e+00 5.359316318281889813e-02
2.823529411764705621e+00 5.960737104592016278e-02
3.450980392156862919e+00 7.725719426219983255e-02
4.078431372549019329e+00 1.140879932491925541e-01
4.705882352941176627e+00 1.858277853080457787e-01
5.333333333333333037e+00 3.888012986359420942e-01
5.960784313725490335e+00 9.588966232146693969e-01
6.588235294117646745e+00 2.166370441360992771e+00
7.215686274509804043e+00 2.074683014225543687e+00
7.843137254901960453e+00 1.183069316225393353e+00
8.470588235294117752e+00 7.776925682004707241e-01
9.098039215686274161e+00 6.539286695054867815e-01
9.725490196078430571e+00 6.411508005026836932e-01
1.035294117647058876e+01 7.126397929493665240e-01
1.098039215686274517e+01 8.684205769466176728e-01
1.160784313725490158e+01 1.070619844777112917e+00
1.223529411764705799e+01 1.209682110312535031e+00
1.286274509803921617e+01 1.252484827386939337e+00
1.349019607843137258e+01 1.172821377905753470e+00
1.411764705882352899e+01 1.046683702051157461e+00
1.474509803921568540e+01 9.229417976111313759e-01
1.537254901960784359e+01 8.602221091980040146e-01
1.600000000000000000e+01 8.609198041355244913e-01
1.662745098039215819e+01 9.059358661114280675e-01
1.725490196078431282e+01 9.782725941020951055e-01
1.788235294117647101e+01 1.053303483420242381e+00
1.850980392156862564e+01 1.092213518114077075e+00
1.913725490196078383e+01 1.092113893673319014e+00
1.976470588235294201e+01 1.052199226734732429e+00
2.039215686274509665e+01 1.005072644866201292e+00
2.101960784313725483e+01 9.662827511876670439e-01
2.164705882352941302e+01 9.415204226345301741e-01
2.227450980392156765e+01 9.441024611871576822e-01
2.290196078431372584e+01 9.673051525949134533e-01
2.352941176470588047e+01 9.938060713766095899e-01
2.415686274509803866e+01 1.023842450722234343e+00
2.478431372549019684e+01 1.039769950873654425e+00
2.541176470588235148e+01 1.038323876679619895e+00
2.603921568627450966e+01 1.022281804084457679e+00
2.666666666666666785e+01 9.979499741180758443e-01
2.729411764705882248e+01 9.858019582696493366e-01
2.792156862745098067e+01 9.713031543252732547e-01
2.854901960784313530e+01 9.739738970189278922e-01
2.917647058823529349e+01 9.810695696994577997e-01
2.980392156862745168e+01 9.973782702863147609e-01
3.043137254901960631e+01 9.897401824849436647e-01
3.105882352941176450e+01 1.002162158481280763e+00
3.168627450980392268e+01 9.425574794027199443e-01
3.231372549019607732e+01 9.806946316885337689e-01
